subject,Coherence (%),Correct (1) / Incorrect (0),RT (s),blkNum
81844,40,1,0.734,22
81844,40,1,0.469,22
81844,40,0,0.433,22
81844,0,0,0.811,22
81844,40,1,0.603,22
81844,40,1,0.545,22
81844,40,1,0.505,22
81844,10,1,0.656,22
81844,40,1,0.589,22
81844,5,0,0.594,22
81844,0,1,0.611,22
81844,10,1,0.483,22
81844,0,0,0.489,22
81844,5,0,0.411,22
81844,0,1,0.575,22
81844,0,0,0.646,22
81844,5,1,0.47,22
81844,10,0,0.477,22
81844,0,0,0.471,22
81844,10,1,0.62,22
81844,40,1,0.69,22
81844,5,1,0.585,22
81844,10,0,0.681,22
81844,40,1,0.506,22
81844,5,1,0.554,22
81844,5,0,0.431,22
81844,5,1,0.604,22
81844,0,0,0.701,22
81844,5,0,0.609,22
81844,0,0,0.887,23
81844,40,1,0.573,23
81844,0,1,0.582,23
81844,5,1,0.608,23
81844,0,0,0.628,23
81844,10,1,0.518,23
81844,10,0,0.492,23
81844,0,1,0.493,23
81844,40,1,0.501,23
81844,0,1,0.508,23
81844,40,1,0.491,23
81844,40,1,0.444,23
81844,40,1,0.451,23
81844,40,1,0.42,23
81844,5,1,0.45,23
81844,40,1,0.535,23
81844,5,1,0.561,23
81844,0,1,0.539,23
81844,40,1,0.513,23
81844,40,1,0.517,23
81844,5,1,0.665,23
81844,0,1,0.542,23
81844,0,1,0.521,23
81844,0,1,0.471,23
81844,40,1,0.511,23
81844,0,0,0.645,23
81844,5,0,0.576,23
81844,5,1,0.606,23
81844,0,1,0.509,23
81844,5,1,0.534,23
81844,0,1,0.436,23
81844,40,0,0.518,23
81844,5,1,0.481,23
81844,5,1,0.52,23
81844,40,0,0.456,23
81844,40,0,0.585,23
81844,40,0,0.66,23
81844,0,0,0.567,23
81844,10,0,0.551,23
81844,40,0,0.49,23
81844,10,0,0.903,23
81844,10,0,0.4,23
81844,0,1,0.6,23
81844,0,0,0.522,23
81844,0,1,0.579,23
81844,10,0,0.565,23
81844,10,1,0.605,23
81844,40,0,0.505,23
81844,0,0,0.453,23
81844,40,1,0.51,23
81844,40,1,0.458,23
81844,5,1,0.413,23
81844,5,0,0.435,23
81844,10,1,0.46,23
81844,10,1,0.751,24
81844,40,1,0.577,24
81844,0,0,0.467,24
81844,0,1,0.654,24
81844,5,0,0.53,24
81844,5,1,0.504,24
81844,5,1,0.485,24
81844,40,1,0.568,24
81844,0,1,0.452,24
81844,40,1,0.453,24
81844,0,0,0.477,24
81844,0,1,0.432,24
81844,0,1,0.479,24
81844,10,1,0.487,24
81844,10,1,0.418,24
81844,0,1,0.474,24
81844,10,0,0.471,24
81844,5,0,0.609,24
81844,10,0,0.535,24
81844,40,1,0.479,24
81844,5,1,0.566,24
81844,10,0,0.49,24
81844,10,0,0.532,24
81844,0,0,0.511,24
81844,10,0,0.497,24
81844,40,0,0.463,24
81844,10,1,0.529,24
81844,10,1,0.678,24
81844,5,0,0.497,24
81844,40,1,0.469,24
81844,0,1,0.425,24
81844,40,1,0.446,24
81844,5,1,0.382,24
81844,10,1,0.324,24
81844,40,0,0.359,24
81844,40,0,0.394,24
81844,5,0,0.724,24
81844,40,0,0.343,24
81844,10,1,0.574,24
81844,40,1,0.459,24
81844,5,1,0.411,24
81844,10,1,0.434,24
81844,5,0,0.414,24
81844,40,1,0.509,24
81844,40,1,0.59,24
81844,0,1,0.481,24
81844,10,1,0.474,24
81844,0,1,0.439,24
81844,40,0,0.54,24
81844,40,1,0.617,24
81844,5,1,0.468,24
81844,40,1,0.552,24
81844,0,0,0.458,24
81844,10,1,0.555,24
81844,40,1,0.595,24
81844,40,1,0.529,24
81844,5,0,0.67,25
81844,10,1,0.502,25
81844,0,1,0.52,25
81844,40,1,0.582,25
81844,10,0,0.537,25
81844,5,1,0.541,25
81844,0,0,0.653,25
81844,10,0,0.528,25
81844,0,0,0.671,25
81844,0,1,0.611,25
81844,40,1,0.54,25
81844,10,1,0.485,25
81844,40,1,0.455,25
81844,0,0,0.444,25
81844,0,0,0.426,25
81844,40,1,0.525,25
81844,0,1,0.475,25
81844,0,1,0.445,25
81844,10,0,0.477,25
81844,10,1,0.529,25
81844,10,0,0.508,25
81844,10,0,0.894,25
81844,40,1,0.506,25
81844,10,1,0.549,25
81844,10,1,0.467,25
81844,40,1,0.472,25
81844,0,1,0.456,25
81844,0,0,0.509,25
81844,5,1,0.59,25
81844,5,0,0.462,25
81844,0,1,0.56,25
81844,5,0,0.544,25
81844,10,0,0.417,25
81844,0,0,0.461,25
81844,10,1,0.552,25
81844,10,0,0.556,25
81844,10,0,0.503,25
81844,10,0,0.554,25
81844,40,1,0.532,25
81844,0,1,0.579,25
81844,0,0,0.562,25
81844,10,1,0.442,25
81844,10,1,0.522,25
81844,40,1,0.471,25
81844,10,0,0.47,25
81844,5,0,0.61,25
81844,5,1,0.623,25
81844,40,1,0.528,25
81844,5,1,0.516,25
81844,0,1,0.489,25
81844,0,1,0.437,25
81844,5,0,0.471,25
81844,0,1,0.461,25
81844,0,0,0.653,26
81844,5,0,0.519,26
81844,0,1,0.49,26
81844,10,1,0.449,26
81844,40,1,0.415,26
81844,5,1,0.338,26
81844,10,1,0.342,26
81844,40,1,0.328,26
81844,10,1,0.359,26
81844,5,0,0.339,26
81844,5,1,0.421,26
81844,10,0,0.41,26
81844,40,1,0.579,26
81844,5,0,0.401,26
81844,5,0,0.489,26
81844,10,0,0.529,26
81844,40,1,0.6,26
81844,5,1,0.555,26
81844,10,1,0.471,26
81844,0,0,0.46,26
81844,40,1,0.593,26
81844,10,0,0.506,26
81844,5,1,0.377,26
81844,0,1,0.725,26
81844,40,1,0.57,26
81844,0,0,0.557,26
81844,10,0,0.473,26
81844,10,1,0.453,26
81844,40,1,0.679,26
81844,10,0,0.577,26
81844,5,1,0.601,26
81844,0,0,1.062,26
81844,40,1,0.556,26
81844,10,1,0.459,26
81844,10,1,0.489,26
81844,10,0,0.547,26
81844,0,0,0.454,26
81844,5,1,0.487,26
81844,0,0,0.569,26
81844,40,1,0.533,26
81844,10,1,0.464,26
81844,0,0,0.467,26
81844,40,1,0.598,26
81844,10,0,0.483,26
81844,5,0,0.841,26
81844,40,1,0.547,26
81844,10,1,0.499,26
81844,10,0,0.54,26
81844,10,1,0.434,26
81844,10,1,0.61,26
81844,40,1,0.473,26
81844,5,0,0.448,26
81844,0,0,0.389,26
81844,5,1,0.488,26
81844,10,0,0.568,27
81844,10,1,0.478,27
81844,40,1,0.465,27
81844,40,1,0.489,27
81844,40,1,0.526,27
81844,5,1,0.502,27
81844,0,0,0.531,27
81844,5,1,0.508,27
81844,5,1,0.488,27
81844,40,0,0.464,27
81844,10,1,0.578,27
81844,10,1,0.559,27
81844,40,1,0.485,27
81844,10,1,0.494,27
81844,5,1,0.614,27
81844,5,1,0.556,27
81844,40,1,0.464,27
81844,10,1,0.469,27
81844,10,1,0.671,27
81844,5,1,0.599,27
81844,0,1,0.501,27
81844,10,1,0.501,27
81844,0,0,0.501,27
81844,5,1,0.434,27
81844,5,0,0.543,27
81844,5,1,0.378,27
81844,10,1,0.566,27
81844,40,0,0.531,27
81844,40,1,0.565,27
81844,10,0,0.542,27
81844,40,1,0.472,27
81844,40,1,0.548,27
81844,5,1,0.479,27
81844,40,1,0.479,27
81844,0,0,0.443,27
81844,40,1,0.643,27
81844,40,1,0.469,27
81844,40,1,0.644,27
81844,40,0,0.539,27
81844,10,1,1.279,27
81844,40,0,0.528,27
81844,0,0,0.494,27
81844,40,1,0.456,27
81844,5,0,0.572,27
81844,10,0,0.467,27
81844,40,1,0.59,27
81844,0,1,0.598,27
81844,0,1,0.475,27
81844,40,1,0.602,27
81844,5,1,0.692,27
81844,10,0,0.524,27
81844,10,1,0.406,27
81844,5,0,0.564,27
81844,5,1,0.458,27
81844,40,1,0.689,28
81844,0,0,0.585,28
81844,40,1,0.586,28
81844,0,1,0.483,28
81844,5,1,0.626,28
81844,5,1,0.53,28
81844,0,1,0.445,28
81844,0,1,0.487,28
81844,5,0,0.444,28
81844,5,1,0.773,28
81844,10,1,0.585,28
81844,10,0,0.473,28
81844,10,0,0.392,28
81844,40,1,0.628,28
81844,5,1,0.518,28
81844,0,0,0.578,28
81844,0,0,0.351,28
81844,40,1,0.575,28
81844,10,1,0.736,28
81844,40,1,0.615,28
81844,10,1,0.951,28
81844,10,0,0.44,28
81844,10,0,0.519,28
81844,5,1,0.55,28
81844,5,1,0.649,28
81844,5,0,0.609,28
81844,10,0,0.452,28
81844,10,1,0.545,28
81844,10,1,0.482,28
81844,10,1,0.469,28
81844,40,1,0.442,28
81844,10,0,0.622,28
81844,5,1,0.816,28
81844,40,1,0.716,28
81844,5,1,0.581,28
81844,5,0,0.626,28
81844,0,1,0.509,28
81844,0,0,0.522,28
81844,5,0,0.554,28
81844,0,0,1.117,28
81844,5,0,0.568,28
81844,40,1,0.536,28
81844,0,0,0.508,28
81844,10,1,0.552,28
81844,40,1,0.499,28
81844,5,0,0.525,28
81844,10,0,0.469,28
81844,40,1,0.55,28
81844,40,1,0.652,28
81844,5,1,0.484,28
81844,10,0,0.655,28
81844,40,1,0.481,29
81844,10,1,0.705,29
81844,0,0,0.472,29
81844,0,1,0.489,29
81844,10,0,0.563,29
81844,0,1,0.689,29
81844,0,0,0.563,29
81844,40,1,0.429,29
81844,5,1,0.569,29
81844,40,1,0.41,29
81844,40,0,0.4,29
81844,40,1,0.538,29
81844,5,1,0.453,29
81844,0,1,0.398,29
81844,5,1,0.62,29
81844,5,1,0.591,29
81844,0,1,0.55,29
81844,40,1,0.538,29
81844,40,0,0.473,29
81844,0,1,0.443,29
81844,40,1,0.516,29
81844,5,0,0.44,29
81844,0,1,0.411,29
81844,0,0,0.439,29
81844,5,1,0.481,29
81844,0,0,0.536,29
81844,5,1,0.444,29
81844,40,1,0.577,29
81844,10,1,0.747,29
81844,0,1,0.685,29
81844,5,0,0.609,29
81844,10,1,0.432,29
81844,5,1,0.571,29
81844,5,1,0.533,29
81844,5,1,0.495,29
81844,40,1,0.592,29
81844,5,1,0.489,29
81844,0,1,0.574,29
81844,5,1,0.481,29
81844,40,0,0.578,29
81844,10,1,0.469,29
81844,40,1,0.554,29
81844,5,1,1.154,29
81844,10,0,0.486,29
81844,5,0,0.511,29
81844,5,1,0.667,29
81844,40,0,0.439,29
81844,5,1,0.457,29
81844,10,0,0.514,29
81844,5,0,0.606,29
81844,40,1,0.629,29
81844,0,1,0.511,29
81844,5,0,0.608,29
81844,5,0,0.515,29
81844,40,0,0.474,29
81844,5,0,0.622,30
81844,10,1,0.53,30
81844,40,1,0.646,30
81844,0,1,0.456,30
81844,5,0,0.456,30
81844,0,1,0.849,30
81844,40,1,0.514,30
81844,5,0,0.541,30
81844,40,1,0.49,30
81844,40,0,0.506,30
81844,10,1,0.671,30
81844,0,1,0.544,30
81844,5,1,0.505,30
81844,10,0,0.591,30
81844,10,1,0.487,30
81844,10,0,0.43,30
81844,0,0,0.605,30
81844,10,0,1.109,30
81844,0,1,0.693,30
81844,5,1,0.638,30
81844,5,1,0.537,30
81844,5,0,0.491,30
81844,40,1,0.478,30
81844,10,1,0.482,30
81844,5,0,0.456,30
81844,10,0,0.601,30
81844,5,0,0.596,30
81844,5,1,0.559,30
81844,5,1,0.704,30
81844,5,0,0.641,30
81844,40,1,0.708,30
81844,40,0,0.575,30
81844,0,0,0.509,30
81844,5,1,0.481,30
81844,0,1,0.536,30
81844,0,1,0.539,30
81844,5,1,0.474,30
81844,0,0,0.421,30
81844,40,1,0.571,30
81844,0,1,0.48,30
81844,5,1,0.744,30
81844,5,0,0.546,30
81844,0,0,0.507,30
81844,5,1,0.513,30
81844,10,0,0.503,30
81844,5,1,0.556,30
81844,0,0,0.471,30
81844,10,1,0.497,30
81844,0,0,0.507,30
81844,40,1,0.532,30
81844,0,0,0.621,30
82087,40,1,2.17,22
82087,40,1,1.054,22
82087,40,1,0.772,22
82087,40,1,0.631,22
82087,5,1,1.255,22
82087,5,1,1.377,22
82087,10,1,0.95,22
82087,0,0,1.476,22
82087,5,0,1.177,22
82087,10,0,0.919,22
82087,10,1,1.437,22
82087,5,0,1.144,22
82087,5,0,0.759,22
82087,5,1,1.216,22
82087,10,1,0.722,22
82087,40,1,0.704,22
82087,5,1,1.625,22
82087,40,1,0.612,22
82087,0,0,1.984,22
82087,10,1,0.955,22
82087,0,0,1.304,22
82087,10,1,1.011,22
82087,5,1,3.648,22
82087,5,1,1.622,22
82087,5,1,1.866,22
82087,40,1,0.855,22
82087,40,1,0.757,22
82087,5,1,1.731,22
82087,40,1,0.852,22
82087,10,1,1.106,22
82087,10,1,0.764,22
82087,40,1,1.145,22
82087,0,0,0.89,22
82087,40,1,0.904,22
82087,40,1,0.904,22
82087,5,0,2.406,23
82087,5,1,2.216,23
82087,40,1,0.83,23
82087,10,1,2.079,23
82087,0,1,2.21,23
82087,5,0,1.371,23
82087,0,0,2.723,23
82087,5,0,1.652,23
82087,40,1,0.764,23
82087,0,0,1.264,23
82087,5,0,1.995,23
82087,10,1,0.822,23
82087,10,1,1.928,23
82087,10,0,0.954,23
82087,40,1,0.757,23
82087,0,0,5.705,23
82087,0,0,0.654,23
82087,40,1,1.207,23
82087,10,1,2.328,23
82087,0,0,2.214,23
82087,40,1,0.696,23
82087,40,1,0.811,23
82087,0,0,2.889,23
82087,40,1,0.586,23
82087,0,1,4.071,23
82087,40,1,1.491,24
82087,5,1,1.805,24
82087,10,1,0.901,24
82087,10,1,1.882,24
82087,5,1,0.946,24
82087,0,0,0.886,24
82087,40,1,0.789,24
82087,0,0,1.512,24
82087,0,1,3.834,24
82087,40,1,0.712,24
82087,5,0,4.983,24
82087,5,1,0.859,24
82087,5,1,1.609,24
82087,0,1,1.901,24
82087,10,1,2.103,24
82087,0,0,1.637,24
82087,10,1,2.704,24
82087,5,1,1.892,24
82087,10,0,2.306,24
82087,5,0,0.759,24
82087,0,1,1.547,24
82087,0,1,2.948,24
82087,5,0,3.316,24
82087,10,0,0.72,24
82087,40,1,0.623,24
82087,40,1,0.622,24
82087,0,0,2.458,25
82087,40,1,0.546,25
82087,40,1,0.639,25
82087,0,1,2.488,25
82087,40,1,0.788,25
82087,10,1,1.639,25
82087,5,0,1.122,25
82087,0,0,1.676,25
82087,40,1,0.587,25
82087,40,1,0.655,25
82087,10,1,3.971,25
82087,40,1,0.721,25
82087,40,1,0.705,25
82087,5,0,3.452,25
82087,0,0,2.061,25
82087,40,1,0.637,25
82087,5,0,3.211,25
82087,0,1,3.917,25
82087,40,1,0.787,25
82087,5,1,2.475,25
82087,40,1,0.708,25
82087,5,0,2.2,25
82087,10,1,0.755,25
82087,40,1,0.986,25
82087,10,1,1.036,25
82087,40,1,0.786,25
82087,10,1,1.374,25
82087,40,1,0.708,25
82087,40,1,0.654,25
82087,5,1,2.222,25
82087,0,0,4.07,26
82087,40,1,0.741,26
82087,0,0,5.253,26
82087,0,1,0.853,26
82087,10,0,3.168,26
82087,5,0,3.541,26
82087,0,0,1.492,26
82087,0,0,0.561,26
82087,0,0,5.738,26
82087,0,1,4.805,26
82087,0,0,3.588,26
82087,5,1,2.038,26
82087,40,1,0.809,26
82087,40,1,0.682,26
82087,5,1,1.538,26
82087,40,1,0.696,26
82087,0,1,3.539,26
82087,40,1,0.702,26
82087,10,0,1.796,26
82087,0,1,1.464,26
82087,5,0,3.738,27
82087,5,0,1.573,27
82087,0,0,4,27
82087,40,1,0.636,27
82087,10,1,2.021,27
82087,40,1,0.947,27
82087,5,1,1.344,27
82087,0,1,1.413,27
82087,10,0,1.031,27
82087,40,1,0.704,27
82087,10,1,2.354,27
82087,10,1,2.289,27
82087,0,0,1.72,27
82087,10,1,1.202,27
82087,0,1,2.104,27
82087,40,1,0.76,27
82087,5,1,2.037,27
82087,0,1,2.289,27
82087,10,1,1.215,27
82087,0,0,2.889,27
82087,0,0,1.835,27
82087,40,0,0.767,27
82087,5,1,1.503,27
82087,0,0,2.531,27
82087,40,1,0.684,27
82087,5,1,2.329,27
82087,0,1,3.554,28
82087,10,1,1.189,28
82087,5,1,1.521,28
82087,0,1,0.901,28
82087,0,1,0.743,28
82087,10,1,1.671,28
82087,0,0,4.288,28
82087,0,0,0.654,28
82087,0,1,2.004,28
82087,40,1,0.906,28
82087,0,0,1.952,28
82087,0,0,0.904,28
82087,10,1,1.143,28
82087,5,0,2.422,28
82087,10,1,1.97,28
82087,40,1,0.713,28
82087,0,0,3.819,28
82087,10,0,3.688,28
82087,40,1,0.687,28
82087,0,1,3.645,28
82087,40,1,0.721,28
82087,0,0,3.18,28
82087,0,1,3.252,28
82087,5,0,0.848,28
82087,0,1,4.524,29
82087,10,1,1.437,29
82087,5,0,1.97,29
82087,0,0,0.737,29
82087,10,0,1.929,29
82087,10,1,2.022,29
82087,40,1,0.753,29
82087,0,0,2.081,29
82087,40,1,1.533,29
82087,0,1,2.354,29
82087,5,0,1.34,29
82087,40,1,0.692,29
82087,40,1,0.706,29
82087,10,1,0.813,29
82087,10,0,0.706,29
82087,0,1,4.769,29
82087,5,0,3.878,29
82087,0,0,2.526,29
82087,10,1,2.021,29
82087,10,0,1.158,29
82087,0,0,2.97,29
82087,10,1,0.953,29
82087,10,0,2.287,29
82087,40,1,0.704,29
82087,5,1,1.755,30
82087,0,0,1.161,30
82087,0,0,3.062,30
82087,10,0,2.02,30
82087,10,1,1.506,30
82087,5,1,2.835,30
82087,10,1,1.412,30
82087,10,1,2.538,30
82087,0,0,1.42,30
82087,5,1,1.148,30
82087,5,1,3.4,30
82087,5,0,0.757,30
82087,5,1,1.571,30
82087,40,1,0.787,30
82087,5,1,2.422,30
82087,40,1,0.819,30
82087,5,0,3.566,30
82087,40,1,0.654,30
82087,10,1,1.466,30
82087,0,1,0.855,30
82087,40,1,0.69,30
82087,10,0,2.298,30
82087,0,0,1.493,30
82087,10,1,0.624,30
82087,10,0,1.956,30
82087,40,1,0.631,30
82087,10,1,2.621,30
82087,0,0,1.848,22
82087,5,1,6.041,22
82087,10,1,0.85,22
82087,40,1,0.656,22
82087,10,0,2.442,22
82087,5,0,1.725,22
82087,10,1,0.63,22
82087,0,1,2.81,22
82087,40,1,0.66,22
82087,0,0,2.53,22
82087,10,0,1.115,22
82087,40,1,0.774,22
82087,10,1,1.395,22
82087,10,1,1.957,22
82087,0,1,1.381,22
82087,40,1,0.744,22
82087,40,1,0.608,22
82087,0,0,0.752,22
82087,10,0,1.977,22
82087,0,0,1.545,22
82087,40,1,0.711,22
82087,40,1,0.746,22
82087,5,1,1.556,22
82087,10,0,1.622,22
82087,0,0,0.741,22
82087,0,1,1.769,22
82087,10,1,3.076,22
82087,5,1,0.825,22
82087,10,1,3.612,23
82087,40,1,0.845,23
82087,10,1,0.978,23
82087,10,1,0.935,23
82087,0,0,1.195,23
82087,5,0,1.191,23
82087,0,0,1.026,23
82087,5,1,1.991,23
82087,40,1,0.735,23
82087,5,0,0.995,23
82087,10,1,3.051,23
82087,40,1,0.664,23
82087,5,1,2.634,23
82087,40,1,0.769,23
82087,10,1,0.862,23
82087,40,1,1.245,23
82087,5,0,2.64,23
82087,40,1,0.722,23
82087,10,1,2.232,23
82087,5,1,1.208,23
82087,5,0,1.275,23
82087,5,0,3.176,23
82087,0,1,1.337,23
82087,5,1,1.447,23
82087,0,0,1.913,23
82087,5,1,1.095,23
82087,5,0,2.227,23
82087,5,0,1.058,23
82087,0,1,2.144,24
82087,10,1,0.913,24
82087,5,0,0.907,24
82087,10,0,2.177,24
82087,10,1,2.222,24
82087,5,1,1.409,24
82087,0,0,0.759,24
82087,10,0,1.581,24
82087,0,1,1.361,24
82087,5,0,1.945,24
82087,40,1,0.709,24
82087,10,0,2.027,24
82087,40,1,0.823,24
82087,5,0,2.457,24
82087,40,1,0.783,24
82087,10,1,0.907,24
82087,5,0,1.366,24
82087,0,1,1.408,24
82087,40,1,0.756,24
82087,5,0,0.942,24
82087,5,1,1.924,24
82087,5,0,1.668,24
82087,40,1,0.789,24
82087,40,1,2.699,24
82087,5,0,0.974,24
82087,0,1,2.656,24
82087,10,1,3.73,24
82087,0,0,3.768,24
82087,5,0,4.552,25
82087,5,1,1.858,25
82087,0,1,3.456,25
82087,5,0,2.259,25
82087,10,0,1.623,25
82087,0,1,0.895,25
82087,0,1,1.295,25
82087,5,1,1.429,25
82087,10,1,7.702,25
82087,40,0,1.195,25
82087,10,0,2.325,25
82087,40,1,0.924,25
82087,0,0,1.831,25
82087,5,0,1.426,25
82087,0,1,0.617,25
82087,40,1,1.361,25
82087,0,0,0.941,25
82087,5,0,2.526,25
82087,10,1,1.891,25
82087,0,0,1.375,25
82087,5,0,2.702,25
82087,10,0,2.675,25
82087,0,1,2.312,26
82087,10,1,2.476,26
82087,5,1,0.706,26
82087,5,1,0.893,26
82087,40,1,0.779,26
82087,5,1,1.63,26
82087,5,0,0.815,26
82087,0,0,1.513,26
82087,5,0,2.29,26
82087,5,0,0.733,26
82087,40,1,0.815,26
82087,10,1,1.081,26
82087,5,1,1.85,26
82087,40,1,0.658,26
82087,10,0,1.164,26
82087,10,1,1.189,26
82087,40,1,0.664,26
82087,40,1,0.594,26
82087,40,1,0.799,26
82087,5,1,3.064,26
82087,40,1,0.676,26
82087,40,1,0.695,26
82087,10,1,0.64,26
82087,0,0,4.108,26
82087,40,1,0.67,26
82087,10,0,1.359,26
82087,5,1,1.393,26
82087,5,0,3.095,26
82087,0,1,2.59,26
82087,10,0,1.332,26
82087,0,0,1.962,26
82087,40,1,1.823,27
82087,5,1,1.146,27
82087,40,1,0.725,27
82087,5,1,1.556,27
82087,40,1,0.642,27
82087,0,1,1.621,27
82087,40,1,0.718,27
82087,0,1,0.594,27
82087,5,1,0.633,27
82087,10,1,0.663,27
82087,0,1,0.884,27
82087,10,1,0.642,27
82087,10,1,0.681,27
82087,0,1,0.627,27
82087,10,1,0.653,27
82087,0,0,0.558,27
82087,40,1,0.561,27
82087,40,1,0.691,27
82087,0,1,1.924,27
82087,0,0,1.624,27
82087,5,1,1.17,27
82087,5,0,0.927,27
82087,0,0,1.661,27
82087,5,0,1.123,27
82087,40,1,1.347,27
82087,0,1,1.074,27
82087,5,1,2.178,27
82087,0,1,2.774,27
82087,40,1,0.919,27
82087,5,1,1.309,27
82087,5,1,1.186,27
82087,0,1,1.581,27
82087,10,0,1.381,27
82087,0,1,2.469,27
82087,40,1,0.807,27
82087,5,1,2.433,27
82087,5,1,1.699,28
82087,0,1,1.106,28
82087,5,0,0.793,28
82087,5,1,0.881,28
82087,0,1,1.442,28
82087,40,1,0.644,28
82087,0,0,1.998,28
82087,40,1,0.881,28
82087,40,1,0.714,28
82087,40,1,0.591,28
82087,0,1,0.759,28
82087,5,1,0.876,28
82087,40,1,0.779,28
82087,5,0,1.053,28
82087,5,1,1.343,28
82087,5,1,0.908,28
82087,40,1,0.716,28
82087,0,0,2.179,28
82087,0,0,1.465,28
82087,40,1,0.856,28
82087,5,1,1.458,28
82087,5,0,1.527,28
82087,40,1,0.706,28
82087,40,1,1.007,28
82087,40,1,0.714,28
82087,0,0,0.633,28
82087,40,1,0.595,28
82087,40,1,0.83,28
82087,10,0,0.691,28
82087,10,1,0.67,28
82087,10,1,0.911,28
82087,40,1,0.637,28
82087,10,1,1.704,28
82087,0,1,1.275,28
82087,40,1,1.12,28
82087,10,0,1.397,28
82087,40,1,0.666,28
82087,10,0,1.225,28
82087,10,1,2.627,29
82087,0,0,1.184,29
82087,5,0,0.572,29
82087,5,0,1.625,29
82087,40,1,0.63,29
82087,10,1,0.77,29
82087,40,1,0.656,29
82087,5,0,1.509,29
82087,5,0,0.962,29
82087,10,1,0.637,29
82087,40,1,1.162,29
82087,10,1,0.92,29
82087,0,0,1.902,29
82087,10,1,2.823,29
82087,40,1,0.775,29
82087,5,0,1.571,29
82087,0,0,6.185,29
82087,0,1,2.364,29
82087,0,0,0.93,29
82087,5,0,0.794,29
82087,40,1,0.734,29
82087,40,1,0.67,29
82087,40,1,1.665,29
82087,40,1,0.755,29
82087,5,0,1.385,29
82087,10,0,2.061,29
82087,0,0,1.51,29
82087,5,0,1.543,29
82087,10,1,0.91,29
82087,0,0,3.25,30
82087,40,1,0.623,30
82087,40,1,0.729,30
82087,5,0,2.481,30
82087,5,1,1.08,30
82087,10,1,1.74,30
82087,0,1,1.332,30
82087,5,1,0.86,30
82087,0,1,2.039,30
82087,5,1,1.208,30
82087,0,0,0.755,30
82087,10,1,0.76,30
82087,40,1,0.674,30
82087,10,1,1.173,30
82087,5,0,1.017,30
82087,40,1,0.644,30
82087,10,1,1.761,30
82087,40,1,0.686,30
82087,10,1,0.77,30
82087,0,0,1.784,30
82087,0,0,1.139,30
82087,10,1,4.237,30
82087,40,1,0.795,30
82087,40,1,0.673,30
82087,5,1,0.852,30
82087,0,0,1.606,30
82087,0,1,0.966,30
82087,5,0,2.118,30
82087,40,1,0.701,30
82087,40,1,0.745,30
82087,40,1,0.759,30
82087,0,0,2.474,30
82087,40,1,2.638,22
82087,10,1,0.948,22
82087,5,1,0.971,22
82087,10,1,1.209,22
82087,5,0,1.616,22
82087,40,1,0.939,22
82087,0,1,0.945,22
82087,0,0,0.887,22
82087,40,1,0.905,22
82087,5,1,0.987,22
82087,5,0,0.826,22
82087,40,1,0.788,22
82087,5,1,0.838,22
82087,40,1,0.973,22
82087,40,1,0.915,22
82087,10,0,1.786,22
82087,5,1,0.788,22
82087,0,0,1.367,22
82087,10,0,1.704,22
82087,0,1,1.725,22
82087,10,0,1.171,22
82087,5,0,0.699,22
82087,5,1,0.9,22
82087,0,0,1.97,22
82087,40,1,0.654,22
82087,40,1,0.97,22
82087,40,1,0.77,22
82087,5,0,1.172,22
82087,10,1,1.42,22
82087,40,1,1.666,22
82087,5,0,1.208,22
82087,5,0,0.837,22
82087,0,1,1.082,22
82087,40,1,1.075,22
82087,5,1,1.279,22
82087,5,1,3.345,23
82087,40,1,0.973,23
82087,5,1,1.349,23
82087,5,0,1.173,23
82087,5,1,0.836,23
82087,10,0,1.823,23
82087,10,1,0.688,23
82087,10,1,1.931,23
82087,5,1,0.835,23
82087,10,1,0.813,23
82087,40,0,0.711,23
82087,0,0,0.787,23
82087,10,0,0.655,23
82087,0,0,0.773,23
82087,5,1,0.637,23
82087,10,0,2.222,23
82087,0,0,0.522,23
82087,10,0,0.496,23
82087,5,0,0.481,23
82087,10,1,1.098,23
82087,40,1,0.838,23
82087,10,1,1.488,23
82087,10,1,1.627,23
82087,0,1,1.93,23
82087,5,0,1.297,23
82087,0,1,0.774,23
82087,0,0,0.746,23
82087,10,0,0.68,23
82087,40,1,0.772,23
82087,5,1,1.104,23
82087,10,0,0.788,23
82087,0,0,0.701,23
82087,10,1,0.505,23
82087,40,1,0.788,23
82087,5,1,1.092,23
82087,10,0,0.786,23
82087,5,0,2.635,24
82087,10,1,1.174,24
82087,10,1,1.221,24
82087,40,1,0.742,24
82087,0,1,2.106,24
82087,5,1,2.005,24
82087,40,1,1.076,24
82087,10,1,1.078,24
82087,10,0,1.747,24
82087,0,1,0.966,24
82087,40,1,1.149,24
82087,5,0,1.342,24
82087,40,1,0.88,24
82087,0,0,1.172,24
82087,0,0,1.14,24
82087,40,1,1.032,24
82087,5,1,1.095,24
82087,10,0,1.558,24
82087,5,1,0.971,24
82087,40,1,0.881,24
82087,40,1,1.056,24
82087,0,0,1.144,24
82087,40,0,0.689,24
82087,40,1,1.087,24
82087,0,1,2.014,24
82087,0,0,0.905,24
82087,40,1,1.039,24
82087,0,1,3.62,24
82087,0,0,1.904,24
82087,40,1,1.822,24
82087,10,1,1.772,24
82087,10,0,2.672,25
82087,10,0,0.687,25
82087,10,1,0.69,25
82087,0,1,1.087,25
82087,5,0,0.804,25
82087,5,1,0.505,25
